@relation 'AGR_abrupt drift 4*2500 drifted function:1,3,5,7 generators.AgrawalGenerator -i 100 -p 0.1 -b'

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}

@data
38598.87309797127,75000.0,71.0,level3,car13,zipcode2,135000.0,21.0,25959.57422571162,groupA
40718.812854116964,29949.267688741398,49.0,level2,car3,zipcode2,135000.0,13.0,15498.16786292747,groupB
106512.76414434506,0.0,28.0,level1,car13,zipcode6,135000.0,20.0,222229.1468250098,groupA
36873.91761411573,31372.289496045487,60.0,level1,car10,zipcode1,135000.0,9.0,3914.857060262497,groupB
149725.86632912653,0.0,41.0,level4,car8,zipcode7,135000.0,19.0,490344.77763093496,groupA
127000.72461934695,0.0,47.0,level1,car8,zipcode1,135000.0,24.0,318887.04485653347,groupB
116981.05183963708,0.0,29.0,level1,car2,zipcode5,135000.0,29.0,192223.89573354262,groupA
146738.96839991878,0.0,51.0,level2,car18,zipcode1,135000.0,16.0,500000.0,groupB
86071.16307886946,0.0,58.0,level3,car13,zipcode5,135000.0,14.0,322496.7717544956,groupA
109767.86610302936,0.0,53.0,level4,car19,zipcode5,135000.0,18.0,361880.1805379062,groupB
32813.87557189561,56178.31195156288,72.0,level4,car1,zipcode8,135000.0,14.0,117763.32410675331,groupA
37907.41372226042,61088.93637973624,48.0,level1,car8,zipcode1,135000.0,12.0,144230.64408488758,groupB
79184.69727861945,34350.65610401091,24.0,level1,car12,zipcode3,135000.0,19.0,50295.017063499006,groupA
126259.69609660022,0.0,53.0,level2,car7,zipcode4,135000.0,16.0,461977.21037962555,groupB
34283.27183689941,35894.336995529426,32.0,level1,car10,zipcode1,135000.0,23.0,491000.73490190355,groupA
150000.0,0.0,45.0,level3,car7,zipcode3,135000.0,14.0,70512.34917567697,groupB
107232.02896365561,0.0,63.0,level0,car19,zipcode2,135000.0,7.0,482812.4203882793,groupA
119697.01170273944,0.0,49.0,level3,car14,zipcode3,135000.0,28.0,271580.7348687107,groupB
35666.334626416115,49847.0436196357,68.0,level2,car16,zipcode7,135000.0,15.0,62753.333411935,groupA
67644.36818207019,0.0,43.0,level4,car4,zipcode3,135000.0,21.0,244439.60657223195,groupB
97753.79837907813,0.0,20.0,level1,car8,zipcode9,135000.0,15.0,500000.0,groupA
106570.45813226118,0.0,44.0,level1,car6,zipcode9,76815.05176292735,4.0,229934.03091452701,groupB
20000.0,51120.17398965927,36.0,level2,car19,zipcode2,135000.0,13.0,83656.74645555597,groupA
96037.13622871827,0.0,47.0,level4,car3,zipcode6,135000.0,15.0,300353.0562235967,groupB
120590.09046801052,0.0,55.0,level2,car3,zipcode9,65997.88635698134,15.0,500000.0,groupA
98124.15906783399,0.0,55.0,level1,car6,zipcode3,135000.0,27.0,281933.04904072126,groupB
53497.9934455945,66602.71468861635,34.0,level2,car1,zipcode7,135000.0,5.0,227748.7008899702,groupA
123889.62728295453,0.0,58.0,level4,car19,zipcode9,131102.2599071206,13.0,443103.5701637697,groupB
116796.68586596892,0.0,23.0,level3,car8,zipcode1,135000.0,24.0,425728.95256164414,groupA
109807.31881866853,0.0,55.0,level1,car3,zipcode2,135000.0,20.0,110246.59285291513,groupB
95430.19737842851,0.0,76.0,level0,car8,zipcode5,135000.0,21.0,394668.2756839645,groupA
54411.604760728434,54100.3805497285,49.0,level3,car19,zipcode9,135000.0,27.0,359849.6706213541,groupB
57114.72461177657,54588.00507827261,80.0,level1,car13,zipcode5,135000.0,20.0,444509.61970879335,groupA
30087.68975721311,64538.16368673509,46.0,level0,car19,zipcode3,135000.0,9.0,22341.54740006841,groupB
24801.923753016894,18009.41787701768,32.0,level0,car1,zipcode6,135000.0,5.0,423307.152337516,groupA
85293.79890242795,0.0,50.0,level3,car6,zipcode4,135000.0,26.0,169209.85203048386,groupB
135462.5731105582,0.0,26.0,level1,car13,zipcode8,135000.0,27.0,402221.6351963792,groupA
104629.35377142033,0.0,57.0,level1,car4,zipcode8,135000.0,11.0,170459.1735105586,groupB
73717.29069641494,57458.690484317456,63.0,level2,car17,zipcode1,135000.0,27.0,390032.19732990925,groupA
100375.85222064107,0.0,53.0,level4,car8,zipcode3,135000.0,30.0,225146.0170304346,groupB
93021.97078570409,0.0,60.0,level4,car20,zipcode3,135000.0,8.0,292122.801919358,groupA
69553.36432301553,49059.383309480705,54.0,level0,car4,zipcode2,135000.0,9.0,33661.85163120852,groupB
70465.93516806664,30300.15308723389,67.0,level4,car20,zipcode7,135000.0,26.0,377802.0426809233,groupA
63790.00412468347,66842.4636160691,39.0,level0,car10,zipcode7,135000.0,16.0,418213.1978047486,groupB
74939.33928525867,0.0,59.0,level4,car11,zipcode6,135000.0,12.0,244842.17958856098,groupA
69645.73883401653,0.0,58.0,level3,car10,zipcode6,135000.0,10.0,5630.690869610533,groupB
56936.934929152856,36441.51391856604,33.0,level0,car17,zipcode1,135000.0,12.0,458218.2198215225,groupA
56149.294373400415,73247.97345525974,51.0,level2,car20,zipcode2,135000.0,17.0,191606.29973543598,groupB
58268.59259119412,65489.44739564323,27.0,level2,car17,zipcode4,135000.0,28.0,220991.33712919912,groupA
94991.52112720937,0.0,59.0,level0,car6,zipcode8,135000.0,4.0,479290.5563399669,groupB
61399.828996560434,75000.0,57.0,level3,car19,zipcode1,135000.0,13.0,45464.32812361087,groupA
89420.12266420206,0.0,56.0,level4,car8,zipcode9,82709.4728035029,1.0,500000.0,groupB
114386.50065750474,0.0,78.0,level1,car19,zipcode3,135000.0,24.0,399112.8359542305,groupA
41858.75581053457,23089.30918224777,56.0,level1,car8,zipcode1,135000.0,19.0,439494.4764874203,groupB
83769.83682491924,25307.07572029982,33.0,level0,car1,zipcode3,135000.0,15.0,443039.62522730976,groupA
128522.97259708538,0.0,56.0,level3,car16,zipcode4,135000.0,7.0,387917.7171419718,groupB
109067.54390917678,0.0,35.0,level2,car20,zipcode7,135000.0,6.0,380073.12260774727,groupA
132854.62610360072,0.0,39.0,level4,car9,zipcode8,135000.0,24.0,121840.29215695108,groupB
124262.0630261347,0.0,60.0,level3,car8,zipcode9,104426.20322718646,8.0,26013.33917674963,groupA
39741.88208071882,27524.140662666832,36.0,level2,car4,zipcode2,135000.0,2.0,52081.497656213396,groupB
55225.48544315193,21396.502655578974,32.0,level0,car16,zipcode7,135000.0,4.0,210928.10143812158,groupA
68187.35183409305,0.0,48.0,level3,car4,zipcode9,61814.25184449644,23.0,68982.30176536777,groupB
73887.5155063659,0.0,64.0,level4,car20,zipcode8,135000.0,14.0,130933.19667700588,groupA
76189.80690157614,64960.25310682838,47.0,level4,car15,zipcode8,135000.0,7.0,72007.99892536667,groupB
25090.992491103098,63306.11115732886,21.0,level2,car6,zipcode3,135000.0,11.0,465560.7023925519,groupA
96279.88002243885,0.0,37.0,level2,car17,zipcode1,135000.0,17.0,175268.61301459846,groupB
54225.54404926274,35252.837881144325,60.0,level0,car19,zipcode8,135000.0,2.0,212484.18456826138,groupA
58587.16765692773,44563.83164938425,47.0,level4,car16,zipcode6,135000.0,3.0,470626.90962183435,groupB
102724.0568229293,0.0,63.0,level2,car16,zipcode2,135000.0,12.0,381683.44887980307,groupA
106158.4521775662,0.0,36.0,level4,car9,zipcode3,135000.0,29.0,197839.16951408662,groupB
46074.999198331665,26744.040989330497,80.0,level2,car12,zipcode1,135000.0,15.0,334681.3317394931,groupA
67583.64608849361,36809.568648314416,45.0,level2,car2,zipcode9,55269.3345544997,7.0,122709.82440937753,groupB
70340.14249460367,29167.502741522858,63.0,level2,car2,zipcode2,135000.0,18.0,69421.90858974934,groupA
103497.49907645718,0.0,58.0,level3,car18,zipcode8,135000.0,24.0,43756.70411484096,groupB
52595.98950297777,36747.93469891123,74.0,level1,car13,zipcode7,135000.0,15.0,372143.85201561014,groupA
94585.15331996059,0.0,56.0,level2,car13,zipcode1,135000.0,22.0,241780.88491546919,groupB
105621.20156401495,0.0,80.0,level3,car14,zipcode2,135000.0,9.0,109823.25139402528,groupA
30790.114724889117,50175.90494038593,56.0,level0,car3,zipcode5,135000.0,20.0,290019.4821937862,groupB
48679.82171645362,25230.22624273105,71.0,level4,car8,zipcode9,122949.69775794171,1.0,289502.06308924465,groupA
23591.76388094188,21949.757240934698,44.0,level2,car1,zipcode8,135000.0,24.0,2973.410854038473,groupB
127035.589845961,0.0,33.0,level2,car17,zipcode1,135000.0,23.0,100566.63687500116,groupA
119700.29765378259,0.0,44.0,level1,car3,zipcode8,135000.0,25.0,2402.9512641996484,groupB
150000.0,0.0,80.0,level2,car16,zipcode9,47160.40584045198,8.0,331384.6338907164,groupA
46399.42116215459,48063.91085852537,61.0,level2,car6,zipcode7,135000.0,25.0,150389.27859416988,groupB
63967.45826468167,69040.90533089566,20.0,level4,car2,zipcode6,135000.0,29.0,92851.87105033782,groupA
28457.08587250138,65058.97304611743,44.0,level1,car20,zipcode4,135000.0,3.0,187259.66986153458,groupB
27345.854817579035,20933.30937930127,34.0,level1,car9,zipcode5,135000.0,10.0,390584.79975649185,groupA
59893.4299552136,29237.212643369105,52.0,level3,car7,zipcode6,135000.0,3.0,91350.2871921515,groupB
20000.0,66795.32681518594,24.0,level1,car13,zipcode7,135000.0,21.0,39294.15725594048,groupA
126736.20402886359,0.0,49.0,level1,car6,zipcode2,135000.0,4.0,0.0,groupB
26773.952099604252,27693.813918081836,67.0,level2,car3,zipcode3,135000.0,13.0,176436.39308250367,groupA
57949.80272774736,36159.1993327867,46.0,level1,car3,zipcode3,135000.0,28.0,411412.2701738437,groupB
76448.52657080538,0.0,28.0,level3,car11,zipcode8,135000.0,23.0,161750.15339173065,groupA
99680.91272766156,0.0,50.0,level4,car7,zipcode3,135000.0,14.0,118742.2747608413,groupB
89309.4267528243,0.0,20.0,level3,car3,zipcode8,135000.0,11.0,468038.3267528693,groupA
110717.04330155865,0.0,55.0,level2,car5,zipcode9,135000.0,16.0,9922.326583165159,groupB
150000.0,0.0,77.0,level3,car14,zipcode8,108213.39011631477,4.0,395746.1729866303,groupA
117088.92810671034,0.0,41.0,level4,car17,zipcode6,135000.0,21.0,414209.8824686971,groupB
78752.23378172718,0.0,31.0,level1,car6,zipcode6,135000.0,5.0,225459.0880604157,groupA
131628.2386909422,0.0,54.0,level1,car16,zipcode8,135000.0,30.0,242848.967924552,groupB
78893.8734153468,0.0,29.0,level2,car18,zipcode2,135000.0,7.0,41707.426966625215,groupA
77842.78121812333,0.0,45.0,level3,car14,zipcode2,135000.0,5.0,33835.1027381379,groupB
95177.63490042061,0.0,76.0,level4,car20,zipcode2,135000.0,8.0,467165.5284687791,groupA
80937.46770224569,0.0,44.0,level4,car1,zipcode7,135000.0,3.0,500000.0,groupB
105994.42810773692,0.0,35.0,level2,car5,zipcode9,90512.54469947382,9.0,189344.34082797857,groupA
137177.2259353353,0.0,54.0,level3,car10,zipcode8,98478.61598342333,12.0,26811.922211917285,groupB
45391.247895813285,63923.16379330111,61.0,level4,car9,zipcode2,135000.0,16.0,452285.2095012068,groupA
43482.320125376194,64137.67168369418,50.0,level3,car8,zipcode3,135000.0,6.0,120543.47382263772,groupB
109553.14049560395,0.0,70.0,level0,car10,zipcode6,135000.0,19.0,54974.034541288274,groupA
71082.3074588717,70613.95154217372,52.0,level2,car1,zipcode6,135000.0,12.0,118503.50057112033,groupB
58817.111439555556,39733.99493969988,72.0,level4,car15,zipcode6,135000.0,18.0,187873.02060823183,groupA
127451.10824074621,0.0,46.0,level0,car18,zipcode4,135000.0,12.0,251178.61819410062,groupB
56883.5141699933,12583.103533439802,80.0,level4,car13,zipcode7,135000.0,3.0,38773.184518460876,groupA
96838.15822131725,0.0,57.0,level2,car4,zipcode7,135000.0,1.0,140920.68711592734,groupB
56971.745756340104,25545.771239477275,75.0,level0,car5,zipcode5,135000.0,14.0,81043.67522861138,groupA
72780.19575180444,17203.710373751386,59.0,level4,car12,zipcode6,135000.0,25.0,316014.6010471638,groupB
101816.12477892323,0.0,66.0,level4,car11,zipcode7,135000.0,17.0,284457.58704411617,groupA
87210.56931635382,0.0,55.0,level3,car14,zipcode7,135000.0,10.0,137194.9894030926,groupB
60071.64022435312,10000.0,58.0,level4,car3,zipcode2,135000.0,18.0,466199.35366040847,groupA
86082.75023339232,0.0,43.0,level1,car5,zipcode3,135000.0,11.0,0.0,groupB
100257.20019330499,0.0,79.0,level0,car3,zipcode5,135000.0,24.0,118912.97736425916,groupA
100595.58481682563,0.0,60.0,level2,car3,zipcode1,135000.0,25.0,88672.04774821724,groupB
143469.31414706766,0.0,39.0,level1,car6,zipcode9,57922.58461141189,30.0,352992.507239338,groupA
66909.76335666847,0.0,49.0,level1,car20,zipcode5,135000.0,6.0,155187.25108603996,groupB
65798.70347435458,19851.55915983741,37.0,level2,car15,zipcode2,135000.0,12.0,98660.56663760736,groupA
68764.28635784693,75000.0,49.0,level4,car17,zipcode4,135000.0,5.0,66478.42778379761,groupB
51218.279810887674,44324.228562986245,74.0,level3,car10,zipcode3,135000.0,17.0,318925.34058415703,groupA
87401.31486596308,0.0,51.0,level3,car5,zipcode6,135000.0,30.0,0.0,groupB
117530.79952271299,0.0,61.0,level4,car19,zipcode6,135000.0,6.0,126752.92570833748,groupA
60246.993294631364,26770.332314792126,46.0,level1,car8,zipcode6,135000.0,2.0,95228.41905148397,groupB
34299.21109120496,67197.07936867754,36.0,level1,car3,zipcode7,135000.0,8.0,357500.8941006202,groupA
30187.129317404615,69763.81242378803,39.0,level0,car15,zipcode7,135000.0,3.0,277185.2400838208,groupB
101507.12002748191,0.0,76.0,level1,car1,zipcode1,135000.0,26.0,371610.1771816917,groupA
135257.61648688998,0.0,43.0,level3,car4,zipcode9,77531.12331464904,6.0,26377.108140705786,groupB
81483.48736268959,0.0,20.0,level0,car19,zipcode2,135000.0,4.0,105831.89567590682,groupA
34106.82764381285,10518.199926067124,60.0,level0,car10,zipcode6,135000.0,15.0,321396.7396434014,groupB
20000.0,16265.866503927631,74.0,level0,car16,zipcode2,135000.0,3.0,158266.99150735416,groupA
68862.16377582977,0.0,54.0,level2,car13,zipcode2,135000.0,30.0,206025.53502713333,groupB
99798.95084344168,0.0,74.0,level1,car9,zipcode7,135000.0,27.0,138660.88126438472,groupA
101177.04899536587,0.0,50.0,level3,car20,zipcode1,135000.0,22.0,483234.9838977545,groupB
44367.80547734602,16595.018453016713,33.0,level0,car13,zipcode7,135000.0,9.0,418888.75296701706,groupA
91330.4793444585,0.0,49.0,level4,car10,zipcode2,135000.0,14.0,463730.05763844005,groupB
58483.40077872177,42643.143191620555,59.0,level1,car14,zipcode7,135000.0,28.0,242089.668928747,groupA
50661.95458421377,13055.892390688794,53.0,level3,car16,zipcode2,135000.0,1.0,293562.50948364777,groupB
146972.19697274128,0.0,36.0,level4,car20,zipcode6,135000.0,12.0,396763.09145239077,groupA
53217.88785477255,38754.233087325105,49.0,level3,car6,zipcode4,135000.0,1.0,375382.4562012378,groupB
132812.69933565546,0.0,64.0,level4,car11,zipcode9,99479.95829862432,3.0,58245.28349906556,groupA
20000.0,59480.31763758039,45.0,level3,car9,zipcode3,135000.0,3.0,421351.608467838,groupB
60793.19450234041,71944.78208513027,31.0,level0,car20,zipcode2,135000.0,15.0,100939.6066400377,groupA
138132.93388855626,0.0,57.0,level3,car15,zipcode9,109968.20176778185,17.0,0.0,groupB
140178.8000627596,0.0,23.0,level3,car13,zipcode1,135000.0,20.0,393680.56061854784,groupA
20000.0,16966.476901030393,63.0,level1,car20,zipcode7,135000.0,12.0,126451.42627846036,groupB
52906.02468695406,63636.65329927928,24.0,level1,car7,zipcode9,82769.16900262711,26.0,448049.3003726914,groupA
36478.96000107224,14876.747682150904,57.0,level3,car11,zipcode9,135000.0,21.0,286862.62496235856,groupB
65115.48650420495,50617.89265039063,32.0,level3,car3,zipcode1,135000.0,7.0,237893.64036240673,groupA
53683.555558098284,30445.689762797694,52.0,level2,car15,zipcode2,135000.0,20.0,285238.4069591293,groupB
56517.110778542396,39755.9145646486,22.0,level2,car18,zipcode5,135000.0,3.0,498387.21420079726,groupA
95315.71702313038,0.0,51.0,level0,car2,zipcode3,135000.0,21.0,86207.76880858622,groupB
84866.62671759566,28239.824580243912,32.0,level4,car11,zipcode2,135000.0,3.0,233170.3461604372,groupA
125492.12941667024,0.0,45.0,level4,car3,zipcode1,135000.0,24.0,164413.21290000464,groupB
148002.24539946354,0.0,78.0,level4,car20,zipcode6,135000.0,17.0,194584.85600291382,groupA
105960.29557379024,0.0,49.0,level4,car3,zipcode7,135000.0,26.0,360297.1151707984,groupB
53308.01868009154,22606.188339084205,71.0,level3,car7,zipcode6,135000.0,13.0,106839.58693992201,groupA
113633.06075846236,0.0,53.0,level1,car3,zipcode6,135000.0,26.0,125748.05876610902,groupB
20046.945690020504,38192.29247849873,72.0,level2,car2,zipcode4,135000.0,25.0,320134.54045106197,groupA
33331.60406096839,10114.789171147084,45.0,level4,car20,zipcode9,102668.26784522017,16.0,235213.5469132898,groupB
113415.13230850753,0.0,58.0,level3,car17,zipcode1,135000.0,30.0,290456.4817498021,groupA
135801.53452031006,0.0,47.0,level4,car20,zipcode9,68205.18333583485,7.0,122650.46650750519,groupB
87293.09356267416,0.0,20.0,level0,car16,zipcode9,129159.11600596557,11.0,29733.23008261092,groupA
27451.788341972344,25547.670015795688,52.0,level0,car6,zipcode9,104803.1454400793,24.0,186168.93412735662,groupB
23904.81114046103,31462.500498490637,66.0,level2,car5,zipcode2,135000.0,11.0,385398.4453189865,groupA
137302.7839680452,0.0,53.0,level0,car6,zipcode2,135000.0,1.0,62829.14479106579,groupB
61808.55692818324,24558.6536970312,66.0,level4,car1,zipcode1,135000.0,11.0,312421.16220977745,groupA
125412.59443592471,0.0,56.0,level0,car20,zipcode1,135000.0,20.0,257780.46477222972,groupB
129079.00760795709,0.0,20.0,level0,car2,zipcode7,134557.08426267837,18.0,344927.26781217614,groupA
23802.396790396593,53579.298007195124,47.0,level4,car20,zipcode5,135000.0,2.0,230083.0564066502,groupB
123506.96617884423,0.0,23.0,level1,car15,zipcode5,135000.0,19.0,500000.0,groupA
33130.28131370332,44117.760078901134,59.0,level0,car10,zipcode6,135000.0,2.0,83534.90597616183,groupB
54383.983049555565,40479.71360969149,20.0,level4,car1,zipcode9,96765.33245594811,26.0,152519.63707280846,groupA
20000.0,29963.151947497525,51.0,level0,car20,zipcode8,135000.0,27.0,415238.96875498287,groupB
126626.44189513107,0.0,22.0,level4,car11,zipcode9,70579.82683678548,11.0,56011.313762047386,groupA
85662.63111242006,0.0,40.0,level4,car10,zipcode5,135000.0,20.0,32598.723239240433,groupB
20000.0,24644.886599123998,29.0,level2,car15,zipcode4,135000.0,1.0,30952.65313438259,groupA
124336.41088320379,0.0,52.0,level0,car9,zipcode5,135000.0,10.0,129333.23280193447,groupB
68398.25656641333,0.0,36.0,level4,car2,zipcode6,135000.0,16.0,244667.22601353636,groupA
96804.93416978643,0.0,51.0,level4,car1,zipcode4,135000.0,19.0,63655.118664003894,groupB
129611.46591307544,0.0,39.0,level0,car7,zipcode4,135000.0,1.0,207445.71905063288,groupA
90017.71191020693,0.0,54.0,level4,car19,zipcode6,135000.0,18.0,459890.95436451613,groupB
54954.66197937874,54346.97116087429,67.0,level3,car5,zipcode1,135000.0,22.0,46925.928046976434,groupA
23540.114767486568,43502.31645562753,45.0,level4,car11,zipcode8,135000.0,13.0,297035.2524270939,groupB
26440.969532680505,62896.974412055366,75.0,level4,car15,zipcode9,80733.42433313612,26.0,206310.24069314278,groupA
134943.08467320056,0.0,37.0,level0,car15,zipcode5,135000.0,3.0,485139.49578609806,groupB
26765.318701522785,69416.43011907501,78.0,level2,car4,zipcode3,135000.0,3.0,209071.37489174388,groupA
31491.6881234592,64233.20447662263,39.0,level2,car7,zipcode1,135000.0,17.0,26057.95850026816,groupB
23207.129195269208,51422.45030690288,73.0,level0,car9,zipcode7,135000.0,19.0,316773.73353009706,groupA
71835.18803811214,53322.90897212056,49.0,level3,car3,zipcode5,135000.0,28.0,379123.8855080942,groupB
86670.24544497955,0.0,57.0,level1,car15,zipcode9,79526.97277986738,8.0,252468.05512117408,groupA
20000.0,68246.80542917117,51.0,level2,car2,zipcode6,135000.0,26.0,148858.95613540907,groupB
102752.6855081313,0.0,20.0,level2,car12,zipcode7,135000.0,20.0,432158.4731338653,groupA
96687.85213587119,0.0,60.0,level1,car11,zipcode7,135000.0,16.0,31611.189511967776,groupB
77573.40361009014,0.0,72.0,level0,car20,zipcode1,135000.0,30.0,281823.2355822207,groupA
47271.937872536626,15408.327280418249,45.0,level4,car15,zipcode9,135000.0,10.0,320124.2708104929,groupB
99666.726597113,0.0,32.0,level0,car20,zipcode5,135000.0,21.0,352999.06688322296,groupA
122350.51510191477,0.0,43.0,level1,car11,zipcode1,135000.0,11.0,448118.5832744101,groupB
132654.14727744754,0.0,33.0,level3,car15,zipcode8,128664.63812821402,21.0,0.0,groupA
29013.39258741253,52556.619067164065,37.0,level1,car16,zipcode6,135000.0,1.0,77884.28053022333,groupB
20000.0,48420.36398937748,32.0,level4,car19,zipcode7,135000.0,1.0,252905.69609107333,groupA
60285.571831978144,14840.511330333798,48.0,level0,car16,zipcode1,135000.0,2.0,27209.324430296867,groupB
114782.784551377,0.0,20.0,level3,car1,zipcode6,135000.0,20.0,82813.70306947453,groupA
86372.70262027776,0.0,43.0,level3,car11,zipcode9,70395.57869075338,24.0,67894.12118823818,groupB
27370.334498255623,44726.20728488368,63.0,level2,car15,zipcode9,45681.697282866706,6.0,63747.26858874948,groupA
130106.82544702338,0.0,42.0,level2,car19,zipcode9,95760.87513988845,25.0,58531.948972219165,groupB
85285.02186825378,0.0,25.0,level4,car9,zipcode9,135000.0,29.0,186949.54901288974,groupA
32019.34946304607,72303.95670058744,57.0,level3,car19,zipcode3,135000.0,5.0,394114.7010734197,groupB
102620.50700738044,0.0,25.0,level2,car17,zipcode2,135000.0,2.0,500000.0,groupA
44686.355002784534,58804.17334203972,62.0,level3,car19,zipcode6,135000.0,6.0,370413.02422196924,groupB
53635.74226993572,33655.31840104607,25.0,level4,car6,zipcode6,135000.0,22.0,83837.5355132217,groupA
103649.767329748,0.0,45.0,level2,car8,zipcode9,119090.41693338934,9.0,439074.59649979096,groupB
147932.86047756218,0.0,44.0,level3,car9,zipcode1,135000.0,3.0,354074.94054766186,groupA
103376.06881750148,0.0,41.0,level1,car4,zipcode8,135000.0,18.0,95573.97152841122,groupB
113445.20318653279,0.0,72.0,level2,car18,zipcode8,135000.0,22.0,285.9377703441569,groupA
103565.67251806728,0.0,37.0,level4,car16,zipcode6,135000.0,1.0,160835.50751339752,groupB
23026.95268415018,64868.4685007001,68.0,level4,car5,zipcode2,135000.0,6.0,73380.35940765872,groupA
